学校,专业,备注,年份,科目,平均分,最低分,位次
湖南工业大学,化学工程与工艺,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,522,61849
湖南工业大学,交通运输类,选科要求：首选物理，再选化学,2021,物理类,-,522,61849
湖南工业大学,日语,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,521,62738
湖南工业大学,工商管理,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,521,62738
湖南工业大学,材料类,（其他专业方向或备注收集中） 选科要求：首选物理，再选不限,2021,物理类,-,520,63600
湖南工业大学,工程造价,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,520,63600
湖南工业大学,工业设计,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,520,63600
湖南工业大学,电气类,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,519,64513
湖南工业大学,土木类,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,519,64513
湖南工业大学,电子信息类,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,518,65469
湖南工业大学,电子信息工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,518,65469
湖南工业大学,环境生态工程,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,518,65469
湖南工业大学,机械类,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,518,65469
湖南工业大学,城乡规划,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,518,65469
湖南工业大学,信息管理与信息系统,（国家专项） 选科要求：首选物理，再选不限,2021,物理类,-,517,66378
湖南工业大学,材料类,（国家专项）（其他专业方向或备注收集中） 选科要求：首选物理，再选不限,2021,物理类,-,515,68155
湖南工业大学,材料类,（其他专业方向或备注收集中） 选科要求：首选物理，再选不限,2021,物理类,-,509,73695
湖南工业大学,生物医学工程,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,508,74598
湖南工业大学,生物技术,（国家专项） 选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,502,80187
湖南工业大学,交通运输类,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,491,90532
湖南工业大学,包装工程,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,484,97031
湖南工业大学,材料类,（国家专项）（其他专业方向或备注收集中） 选科要求：首选物理，再选不限,2021,物理类,-,467,112662
湖南工业大学,印刷工程,（国家专项） 选科要求：首选物理，再选化学,2021,物理类,-,465,114454
湖南工业大学,金融工程,选科要求：首选历史，再选不限,2021,历史类,-,568,6195
湖南工业大学,汉语言文学,选科要求：首选历史，再选不限,2021,历史类,-,558,8608
湖南工业大学,新闻传播学类,选科要求：首选历史，再选不限,2021,历史类,-,558,8608
湖南工业大学,英语,（师范）（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,557,8877
湖南工业大学,汉语言文学,选科要求：首选历史，再选不限,2021,历史类,-,557,8877
湖南工业大学,法学,选科要求：首选历史，再选不限,2021,历史类,-,556,9170
湖南工业大学,汉语言文学,（师范） 选科要求：首选历史，再选不限,2021,历史类,-,556,9170
湖南工业大学,财务管理,选科要求：首选历史，再选不限,2021,历史类,-,554,9736
湖南工业大学,英语,选科要求：首选历史，再选不限,2021,历史类,-,554,9736
湖南工业大学,国际经济与贸易,选科要求：首选历史，再选不限,2021,历史类,-,554,9736
湖南工业大学,翻译,选科要求：首选历史，再选不限,2021,历史类,-,551,10641
湖南工业大学,日语,选科要求：首选历史，再选不限,2021,历史类,-,551,10641
湖南工业大学,工商管理类,选科要求：首选历史，再选不限,2021,历史类,-,551,10641
湖南工业大学,会计学,（ACCA创新实验班） 选科要求：首选历史，再选不限,2021,历史类,-,551,10641
湖南工业大学,汉语言文学,（师范）（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,550,10965
湖南工业大学,工商管理,选科要求：首选历史，再选不限,2021,历史类,-,550,10965
湖南工业大学,会计学,选科要求：首选历史，再选不限,2021,历史类,-,550,10965
湖南工业大学,英语,选科要求：首选历史，再选不限,2021,历史类,-,549,11287
湖南工业大学,翻译,选科要求：首选历史，再选不限,2021,历史类,-,549,11287
湖南工业大学,法学,选科要求：首选历史，再选不限,2021,历史类,-,547,11934
湖南工业大学,工商管理类,选科要求：首选历史，再选不限,2021,历史类,-,547,11934
湖南工业大学,会计学,选科要求：首选历史，再选不限,2021,历史类,-,547,11934
湖南工业大学,新闻传播学类,选科要求：首选历史，再选不限,2021,历史类,-,546,12293
湖南工业大学,工商管理,选科要求：首选历史，再选不限,2021,历史类,-,546,12293
湖南工业大学,日语,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,542,13652
湖南工业大学,英语,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,540,14442
湖南工业大学,国际经济与贸易,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,540,14442
湖南工业大学,法学,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,539,14843
湖南工业大学,汉语言文学,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,539,14843
湖南工业大学,会计学,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,539,14843
湖南工业大学,翻译,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南工业大学,新闻传播学类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南工业大学,工商管理类,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南工业大学,工商管理,（国家专项） 选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南工业大学,建筑学,（5年制）,2020,理科,-,556,37737
湖南工业大学,应用化学,,2020,理科,-,556,37737
湖南工业大学,数学与应用数学,,2020,理科,-,556,37737
湖南工业大学,汉语言文学,（师范）,2020,理科,-,556,37737
湖南工业大学,应用化学,（师范）,2020,理科,-,555,38386
湖南工业大学,信息与计算科学,,2020,理科,-,555,38386
湖南工业大学,英语,,2020,理科,-,554,39022
湖南工业大学,电气工程及其自动化,（智能电网实验班；收费5900元/年）,2020,理科,-,553,39667
湖南工业大学,新闻传播学类,（含广告学、新闻学；收费6000元/年）,2020,理科,-,552,40271
湖南工业大学,广告学,（智创广告实验班；收费6000元/年）,2020,理科,-,551,40914
湖南工业大学,工程造价,,2020,理科,-,551,40914
湖南工业大学,新能源材料与器件,,2020,理科,-,551,40914
湖南工业大学,汉语言文学,,2020,理科,-,551,40914
湖南工业大学,数学与应用数学,（地方专项）,2020,理科,-,550,41553
湖南工业大学,自动化类,（含自动化；收费5900元/年）,2020,理科,-,550,41553
湖南工业大学,英语,（地方专项）（师范）,2020,理科,-,549,42207
湖南工业大学,计算机类,（含计算机科学与技术、软件工程、网络工程、物联网工程；收费5900元/年）,2020,理科,-,549,42207
湖南工业大学,金融工程,（CFA创新实验班）（收费说明见学校招生章程）,2020,理科,-,548,42878
湖南工业大学,高分子材料与工程,（包装材料创新实验班；收费5900元/年）,2020,理科,-,547,43503
湖南工业大学,交通运输类,（含交通设备与控制工程；收费5900元/年）,2020,理科,-,547,43503
湖南工业大学,通信工程,,2020,理科,-,547,43503
湖南工业大学,国际经济与贸易,,2020,理科,-,547,43503
湖南工业大学,金融工程,,2020,理科,-,547,43503
湖南工业大学,生物技术,,2020,理科,-,547,43503
湖南工业大学,日语,,2020,理科,-,547,43503
湖南工业大学,会计学,（ACCA创新实验班）（外语成绩不低于120分，收费说明见学校招生章程）,2020,理科,-,546,44211
湖南工业大学,金属材料工程,（智能制造新材料实验班；收费5900元/年）,2020,理科,-,546,44211
湖南工业大学,包装工程,,2020,理科,-,546,44211
湖南工业大学,工商管理类,（含工商管理、市场营销、人力资源管理；收费5000元/年）,2020,理科,-,546,44211
湖南工业大学,财务管理,,2020,理科,-,546,44211
湖南工业大学,会计学,,2020,理科,-,546,44211
湖南工业大学,生物医学工程,（智能医疗实验班；收费5900元/年）,2020,理科,-,545,44851
湖南工业大学,环境生态工程,,2020,理科,-,545,44851
湖南工业大学,电子信息工程,,2020,理科,-,545,44851
湖南工业大学,工业设计,,2020,理科,-,545,44851
湖南工业大学,翻译,,2020,理科,-,545,44851
湖南工业大学,数字媒体技术,（创新实验班；收费5900元/年）,2020,理科,-,545,44851
湖南工业大学,电气类,（含电气工程及其自动化；收费5900元/年）,2020,理科,-,545,44851
湖南工业大学,电子信息类,（含电子科学与技术、信息工程；收费5900元/年）,2020,理科,-,545,44851
湖南工业大学,机械类,（含机械设计制造及其自动化、机器人工程；）,2020,理科,-,545,44851
湖南工业大学,土木工程,（建筑智能装配实验班；收费5900元/年）,2020,理科,-,545,44851
湖南工业大学,应用化学,（地方专项）,2020,理科,-,544,45520
湖南工业大学,智能科学与技术,（AI创新实验班；收费5900元/年）,2020,理科,-,544,45520
湖南工业大学,材料类,（含高分子材料与工程；收费5900元/年）,2020,理科,-,544,45520
湖南工业大学,土木类,（含土木工程、建筑环境与能源应用工程、给排水科学与工程；收费5900元/年）,2020,理科,-,544,45520
湖南工业大学,信息工程,（智能驾驶实验班；收费5900元/年）,2020,理科,-,544,45520
湖南工业大学,机器人工程,（智能制造与机器人实验班；）,2020,理科,-,544,45520
湖南工业大学,信息管理与信息系统,,2020,理科,-,544,45520
湖南工业大学,城乡规划,（5年制）,2020,理科,-,544,45520
湖南工业大学,工商管理,（国际商务双语实验班；收费5000元/年）,2020,理科,-,544,45520
湖南工业大学,法学,,2020,理科,-,544,45520
湖南工业大学,金融工程,（地方专项）,2020,理科,-,543,46224
湖南工业大学,汉语言文学,（地方专项）,2020,理科,-,543,46224
湖南工业大学,国际经济与贸易,（地方专项）,2020,理科,-,542,46900
湖南工业大学,应用化学,（地方专项）（师范）,2020,理科,-,541,47566
湖南工业大学,数字媒体技术,（地方专项）（创新实验班；收费5900元/年）,2020,理科,-,540,48279
湖南工业大学,智能科学与技术,（地方专项）（AI创新实验班；收费5900元/年）,2020,理科,-,538,49712
湖南工业大学,包装工程,（地方专项）,2020,理科,-,538,49712
湖南工业大学,电气类,（地方专项）（含电气工程及其自动化；收费5900元/年）,2020,理科,-,537,50431
湖南工业大学,计算机类,（地方专项）（含计算机科学与技术、软件工程、网络工程、物联网工程；收费5900元/年）,2020,理科,-,536,51089
湖南工业大学,土木工程,（地方专项）（建筑智能装配实验班；收费5900元/年）,2020,理科,-,536,51089
湖南工业大学,建筑学,（地方专项）（5年制）,2020,理科,-,536,51089
湖南工业大学,财务管理,（地方专项）,2020,理科,-,534,52574
湖南工业大学,通信工程,（地方专项）,2020,理科,-,533,53332
湖南工业大学,信息与计算科学,（地方专项）,2020,理科,-,531,54755
湖南工业大学,环境生态工程,（地方专项）,2020,理科,-,530,55514
湖南工业大学,生物医学工程,（地方专项）（智能医疗实验班；收费5900元/年）,2020,理科,-,530,55514
湖南工业大学,城乡规划,（地方专项）（5年制）,2020,理科,-,528,57082
湖南工业大学,电子信息工程,（地方专项）,2020,理科,-,528,57082
湖南工业大学,会计学,（地方专项）,2020,理科,-,528,57082
湖南工业大学,翻译,（地方专项）,2020,理科,-,528,57082
湖南工业大学,日语,（地方专项）,2020,理科,-,528,57082
湖南工业大学,高分子材料与工程,（地方专项）（包装材料创新实验班；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,电子信息类,（地方专项）（含电子科学与技术、信息工程；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,材料类,（地方专项）（含高分子材料与工程；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,机械类,（地方专项）（含机械设计制造及其自动化、机器人工程；）,2020,理科,-,527,57920
湖南工业大学,交通运输类,（地方专项）（含交通设备与控制工程；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,土木类,（地方专项）（含土木工程、建筑环境与能源应用工程、给排水科学与工程；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,材料类,（地方专项）（含冶金工程、金属材料工程、无机非金属材料工程；无机非金属材料工程专业采取3+1培养模式，前三学年在主校区，第四学年在醴陵教学区；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,金属材料工程,（地方专项）（智能制造新材料实验班；收费5900元/年）,2020,理科,-,527,57920
湖南工业大学,工程造价,（地方专项）,2020,理科,-,527,57920
湖南工业大学,信息管理与信息系统,（地方专项）,2020,理科,-,527,57920
湖南工业大学,新能源材料与器件,（地方专项）,2020,理科,-,527,57920
湖南工业大学,工业设计,（地方专项）,2020,理科,-,527,57920
湖南工业大学,工商管理类,（地方专项）（含工商管理、市场营销、人力资源管理；收费5000元/年）,2020,理科,-,527,57920
湖南工业大学,法学,（地方专项）,2020,理科,-,527,57920
湖南工业大学,生物技术,（地方专项）,2020,理科,-,527,57920
湖南工业大学,材料类,（含冶金工程、金属材料工程、无机非金属材料工程；无机非金属材料工程专业采取3+1培养模式，前三学年在主校区，第四学年在醴陵教学区；收费5900元/年）,2020,理科,-,519,64239
湖南工业大学,英语,（师范）,2020,文科,-,584,7442
湖南工业大学,汉语言文学,（师范）,2020,文科,-,583,7696
湖南工业大学,英语,（地方专项）（师范）,2020,文科,-,579,8725
湖南工业大学,新闻传播学类,（含广告学、新闻学；收费6000元/年）,2020,文科,-,579,8725
湖南工业大学,英语,,2020,文科,-,579,8725
湖南工业大学,法学,,2020,文科,-,578,9019
湖南工业大学,工商管理类,（含工商管理、市场营销、人力资源管理；收费5000元/年）,2020,文科,-,577,9323
湖南工业大学,汉语言文学,,2020,文科,-,577,9323
湖南工业大学,金融工程,（CFA创新实验班）（收费说明见学校招生章程）,2020,文科,-,577,9323
湖南工业大学,广告学,（智创广告实验班；收费6000元/年）,2020,文科,-,576,9585
湖南工业大学,汉语言文学,（地方专项）,2020,文科,-,575,9900
湖南工业大学,工商管理,（国际商务双语实验班；收费5000元/年）,2020,文科,-,575,9900
湖南工业大学,财务管理,,2020,文科,-,575,9900
湖南工业大学,国际经济与贸易,,2020,文科,-,575,9900
湖南工业大学,金融工程,,2020,文科,-,575,9900
湖南工业大学,日语,,2020,文科,-,575,9900
湖南工业大学,会计学,,2020,文科,-,574,10198
湖南工业大学,翻译,,2020,文科,-,574,10198
湖南工业大学,会计学,（ACCA创新实验班）（外语成绩不低于120分，收费说明见学校招生章程）,2020,文科,-,574,10198
湖南工业大学,广告学,（地方专项）（智创广告实验班；收费6000元/年）,2020,文科,-,572,10809
湖南工业大学,新闻传播学类,（地方专项）（含广告学、新闻学；收费6000元/年）,2020,文科,-,570,11505
湖南工业大学,翻译,（地方专项）,2020,文科,-,570,11505
湖南工业大学,会计学,（地方专项）,2020,文科,-,569,11855
湖南工业大学,国际经济与贸易,（地方专项）,2020,文科,-,569,11855
湖南工业大学,金融工程,（地方专项）,2020,文科,-,569,11855
湖南工业大学,日语,（地方专项）,2020,文科,-,568,12217
湖南工业大学,工商管理类,（地方专项）（含工商管理、市场营销、人力资源管理；收费5000元/年）,2020,文科,-,567,12561
湖南工业大学,财务管理,（地方专项）,2020,文科,-,567,12561
湖南工业大学,法学,（地方专项）,2020,文科,-,567,12561
湖南中医药大学,中医学,（卓越2班、5+3—体化） 选科要求：首选物理，再选不限,2023,物理类,-,604,13674
湖南中医药大学,中医学,（卓越3班、5+3一体化） 选科要求：首选物理，再选不限,2023,物理类,-,590,19400
湖南中医药大学,中医学,（卓越1班、5+3—体化） 选科要求：首选物理，再选不限,2023,物理类,-,585,21683
湖南中医药大学,中医学,（中医儿科班、5+3一体化） 选科要求：首选物理，再选不限,2023,物理类,-,581,23597
湖南中医药大学,口腔医学,选科要求：首选物理，再选化学,2023,物理类,-,571,28905
湖南中医药大学,临床医学,选科要求：首选物理，再选化学,2023,物理类,-,556,37805
湖南中医药大学,中医学,选科要求：首选物理，再选不限,2023,物理类,-,543,46473
湖南中医药大学,医学影像学,选科要求：首选物理，再选化学,2023,物理类,-,542,47160
湖南中医药大学,中医儿科学,选科要求：首选物理，再选不限,2023,物理类,-,537,50850
湖南中医药大学,康复治疗学,选科要求：首选物理，再选化学,2023,物理类,-,534,53035
湖南中医药大学,医学检验技术,选科要求：首选物理，再选化学,2023,物理类,-,533,53804
湖南中医药大学,中西医临床医学,选科要求：首选物理，再选化学/生物(2选1),2023,物理类,-,530,56139
湖南中医药大学,中医骨伤科学,选科要求：首选物理，再选不限,2023,物理类,-,526,59231
湖南中医药大学,中医养生学,选科要求：首选物理，再选不限,2023,物理类,-,524,60784
湖南中医药大学,药物制剂,选科要求：首选物理，再选化学/生物(2选1),2023,物理类,-,522,62443
湖南中医药大学,药学,选科要求：首选物理，再选化学/生物(2选1),2023,物理类,-,522,62443
湖南中医药大学,针灸推拿学,选科要求：首选物理，再选不限,2023,物理类,-,520,64177
湖南中医药大学,制药工程,选科要求：首选物理，再选不限,2023,物理类,-,518,65883
湖南中医药大学,应用心理学,选科要求：首选物理，再选不限,2023,物理类,-,516,67577
湖南中医药大学,中医康复学,选科要求：首选物理，再选不限,2023,物理类,-,514,69232
湖南中医药大学,中药学,选科要求：首选物理，再选不限,2023,物理类,-,512,70992
湖南中医药大学,食品科学与工程,选科要求：首选物理，再选不限,2023,物理类,-,510,72668
湖南中医药大学,生物工程,选科要求：首选物理，再选不限,2023,物理类,-,509,73564
湖南中医药大学,计算机科学与技术,选科要求：首选物理，再选不限,2023,物理类,-,508,74489
湖南中医药大学,医学信息工程,选科要求：首选物理，再选不限,2023,物理类,-,508,74489
湖南中医药大学,运动康复,选科要求：首选物理，再选不限,2023,物理类,-,508,74489
湖南中医药大学,中药资源与开发,选科要求：首选物理，再选不限,2023,物理类,-,507,75352
湖南中医药大学,市场营销,选科要求：首选物理，再选不限,2023,物理类,-,507,75352
湖南中医药大学,公共事业管理,选科要求：首选物理，再选不限,2023,物理类,-,506,76236
湖南中医药大学,英语,（只招收英语语种考生） 选科要求：首选物理，再选不限,2023,物理类,-,506,76236
湖南中医药大学,护理学,选科要求：首选物理，再选不限,2023,物理类,-,505,77084
湖南中医药大学,信息管理与信息系统,选科要求：首选物理，再选不限,2023,物理类,-,505,77084
湖南中医药大学,中医学,（卓越2班、5+3一体化） 选科要求：首选历史，再选不限,2023,历史类,-,582,3341
湖南中医药大学,中医学,（卓越3班、5+3一体化） 选科要求：首选历史，再选不限,2023,历史类,-,574,4186
湖南中医药大学,中医学,（卓越1班、5+3一体化） 选科要求：首选历史，再选不限,2023,历史类,-,565,5250
湖南中医药大学,中医学,（中医儿科班、5+3一体化） 选科要求：首选历史，再选不限,2023,历史类,-,561,5844
湖南中医药大学,中医学,选科要求：首选历史，再选不限,2023,历史类,-,543,8778
湖南中医药大学,中医儿科学,选科要求：首选历史，再选不限,2023,历史类,-,529,11729
湖南中医药大学,针灸推拿学,选科要求：首选历史，再选不限,2023,历史类,-,519,14340
湖南中医药大学,中医康复学,选科要求：首选历史，再选不限,2023,历史类,-,513,16063
湖南中医药大学,中医养生学,选科要求：首选历史，再选不限,2023,历史类,-,512,16342
湖南中医药大学,中西医临床医学,选科要求：首选历史，再选化学/生物(2选1),2023,历史类,-,511,16671
湖南中医药大学,中医骨伤科学,选科要求：首选历史，再选不限,2023,历史类,-,511,16671
湖南中医药大学,应用心理学,选科要求：首选历史，再选不限,2023,历史类,-,505,18566
湖南中医药大学,护理学,选科要求：首选历史，再选不限,2023,历史类,-,501,19980
湖南中医药大学,公共事业管理,选科要求：首选历史，再选不限,2023,历史类,-,495,22159
湖南中医药大学,市场营销,选科要求：首选历史，再选不限,2023,历史类,-,495,22159
湖南中医药大学,英语,（只招收英语语种考生） 选科要求：首选历史，再选不限,2023,历史类,-,495,22159
湖南中医药大学,中医学,（卓越1班、5+3一体化） 选科要求：首选物理，再选不限,2021,物理类,-,577,22555
湖南中医药大学,中医学,（卓越3班、5+3一体化） 选科要求：首选物理，再选不限,2021,物理类,-,576,23078
湖南中医药大学,中医学,（卓越2班、5+3一体化） 选科要求：首选物理，再选不限,2021,物理类,-,576,23078
湖南中医药大学,口腔医学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,573,24744
湖南中医药大学,中医骨伤科学,选科要求：首选物理，再选不限,2021,物理类,-,573,24744
湖南中医药大学,临床医学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,564,30121
湖南中医药大学,医学影像学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,560,32675
湖南中医药大学,药物制剂,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,559,33310
湖南中医药大学,药学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,559,33310
湖南中医药大学,中医学,选科要求：首选物理，再选不限,2021,物理类,-,557,34604
湖南中医药大学,中医儿科学,选科要求：首选物理，再选不限,2021,物理类,-,556,35269
湖南中医药大学,中医养生学,选科要求：首选物理，再选不限,2021,物理类,-,553,37425
湖南中医药大学,中医康复学,选科要求：首选物理，再选不限,2021,物理类,-,552,38123
湖南中医药大学,针灸推拿学,选科要求：首选物理，再选不限,2021,物理类,-,550,39551
湖南中医药大学,中西医临床医学,选科要求：首选物理，再选化学/生物(2选1),2021,物理类,-,549,40254
湖南中医药大学,医学检验技术,选科要求：首选物理，再选化学,2021,物理类,-,545,43213
湖南中医药大学,制药工程,选科要求：首选物理，再选不限,2021,物理类,-,542,45495
湖南中医药大学,中药学,选科要求：首选物理，再选不限,2021,物理类,-,541,46235
湖南中医药大学,计算机科学与技术,选科要求：首选物理，再选不限,2021,物理类,-,540,47069
湖南中医药大学,应用心理学,选科要求：首选物理，再选不限,2021,物理类,-,540,47069
湖南中医药大学,医学信息工程,选科要求：首选物理，再选不限,2021,物理类,-,539,47864
湖南中医药大学,英语,选科要求：首选物理，再选不限,2021,物理类,-,538,48600
湖南中医药大学,生物工程,选科要求：首选物理，再选不限,2021,物理类,-,538,48600
湖南中医药大学,中药资源与开发,选科要求：首选物理，再选不限,2021,物理类,-,538,48600
湖南中医药大学,食品科学与工程,选科要求：首选物理，再选不限,2021,物理类,-,537,49398
湖南中医药大学,康复治疗学,选科要求：首选物理，再选化学,2021,物理类,-,537,49398
湖南中医药大学,信息管理与信息系统,选科要求：首选物理，再选不限,2021,物理类,-,537,49398
湖南中医药大学,运动康复,选科要求：首选物理，再选不限,2021,物理类,-,530,55054
湖南中医药大学,市场营销,选科要求：首选物理，再选不限,2021,物理类,-,525,59262
湖南中医药大学,护理学,选科要求：首选物理，再选不限,2021,物理类,-,522,61849
湖南中医药大学,公共事业管理,选科要求：首选物理，再选不限,2021,物理类,-,522,61849
湖南中医药大学,中医学,（卓越3班、5+3一体化） 选科要求：首选历史，再选不限,2021,历史类,-,573,5189
湖南中医药大学,中医学,（卓越2班、5+3一体化） 选科要求：首选历史，再选不限,2021,历史类,-,572,5382
湖南中医药大学,中医学,（卓越1班、5+3一体化） 选科要求：首选历史，再选不限,2021,历史类,-,572,5382
湖南中医药大学,中医学,选科要求：首选历史，再选不限,2021,历史类,-,563,7317
湖南中医药大学,中医骨伤科学,选科要求：首选历史，再选不限,2021,历史类,-,561,7795
湖南中医药大学,中医儿科学,选科要求：首选历史，再选不限,2021,历史类,-,559,8312
湖南中医药大学,中医康复学,选科要求：首选历史，再选不限,2021,历史类,-,555,9441
湖南中医药大学,针灸推拿学,选科要求：首选历史，再选不限,2021,历史类,-,554,9736
湖南中医药大学,中医养生学,选科要求：首选历史，再选不限,2021,历史类,-,554,9736
湖南中医药大学,应用心理学,选科要求：首选历史，再选不限,2021,历史类,-,551,10641
湖南中医药大学,中西医临床医学,选科要求：首选历史，再选化学/生物(2选1),2021,历史类,-,550,10965
湖南中医药大学,英语,选科要求：首选历史，再选不限,2021,历史类,-,544,12935
湖南中医药大学,护理学,选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南中医药大学,市场营销,选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南中医药大学,公共事业管理,选科要求：首选历史，再选不限,2021,历史类,-,538,15198
湖南中医药大学,中医学,（卓越1班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,581,24104
湖南中医药大学,中医学,（卓越3班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,578,25591
湖南中医药大学,中医学,（卓越2班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,574,27666
湖南中医药大学,口腔医学,（5年制）（办学地点含浦校区）,2020,理科,-,571,29254
湖南中医药大学,临床医学,（5年制）（办学地点含浦校区）,2020,理科,-,561,34777
湖南中医药大学,药物制剂,（办学地点含浦校区）,2020,理科,-,549,42207
湖南中医药大学,公共事业管理,（办学地点含浦校区）,2020,理科,-,549,42207
湖南中医药大学,中药资源与开发,（办学地点含浦校区）,2020,理科,-,548,42878
湖南中医药大学,中医学,（5年制）（办学地点含浦校区）,2020,理科,-,548,42878
湖南中医药大学,生物工程,（办学地点含浦校区）,2020,理科,-,548,42878
湖南中医药大学,英语,（办学地点含浦校区）（只招收英语语种考生）,2020,理科,-,548,42878
湖南中医药大学,护理学,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,康复治疗学,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,医学检验技术,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,中药学,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,药学,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,中西医临床医学,（5年制）（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,针灸推拿学,（5年制）（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,医学影像学,（5年制）（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,信息管理与信息系统,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,食品科学与工程,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,制药工程,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,计算机科学与技术,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,医学信息工程,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,市场营销,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,应用心理学,（办学地点含浦校区）,2020,理科,-,547,43503
湖南中医药大学,康复治疗学,（地方专项）（办学地点含浦校区）,2020,理科,-,545,-
湖南中医药大学,医学影像学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,545,-
湖南中医药大学,生物工程,（地方专项）（办学地点含浦校区）,2020,理科,-,545,-
湖南中医药大学,制药工程,（地方专项）（办学地点含浦校区）,2020,理科,-,545,-
湖南中医药大学,中药学,（地方专项）（办学地点含浦校区）,2020,理科,-,544,-
湖南中医药大学,药物制剂,（地方专项）（办学地点含浦校区）,2020,理科,-,544,-
湖南中医药大学,针灸推拿学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,544,-
湖南中医药大学,中医学,（地方专项）（卓越2班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,544,-
湖南中医药大学,应用心理学,（地方专项）（收费4500元/年；办学地点含浦校区）,2020,理科,-,544,-
湖南中医药大学,护理学,（地方专项）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,医学检验技术,（地方专项）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,中药资源与开发,（地方专项）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,药学,（地方专项）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,中西医临床医学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,中医养生学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,口腔医学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,临床医学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,医学信息工程,（地方专项）（办学地点含浦校区）,2020,理科,-,543,-
湖南中医药大学,中医康复学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,542,-
